Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];DE/AT/LU[€/MWh];Belgium[€/MWh];Norway 2[€/MWh]
Aug 14, 2021;4:00 PM;50.35;50.35;52.2;50.49;110;50.69;59.25;52.2;39.59;110;50.37;104.59;50.37;-;50.37;62.23
Aug 14, 2021;5:00 PM;58.85;58.85;58.85;66.48;110;78.9;65.1;58.85;62;110;60.16;123.7;60.16;-;60.94;66.82
Aug 14, 2021;6:00 PM;76.96;75.12;75.12;80.72;122;87.97;76.96;75.12;75.68;122;76.96;139.53;76.96;-;80.72;68.7
Aug 14, 2021;7:00 PM;86.94;78.98;84.85;96.18;122.84;116.84;86.94;84.85;88.65;122.84;86.94;171.03;86.94;-;97.88;71.03
Aug 14, 2021;8:00 PM;88.56;86.43;86.43;101.16;125.41;141.3;88.56;86.43;92.87;125.41;88.56;189.92;88.56;-;102.53;74
Aug 14, 2021;9:00 PM;87.9;76.43;76.43;99.18;120;144.83;87.9;76.43;92.03;120;87.9;163.13;87.9;-;104.19;74.21
Aug 14, 2021;10:00 PM;85.03;75.77;75.77;92.07;111.41;122.55;85.03;75.77;89.6;111.41;85.03;145.55;85.91;-;96.09;73.57
Aug 14, 2021;11:00 PM;78.08;74.46;58.68;78.45;110;80.1;78.08;57.28;84.01;110;78.08;108.11;78.13;-;78.67;72.3
Aug 15, 2021;12:00 AM;73.7;73.7;58.08;73.7;111.05;73.7;73.7;58.08;70.1;73.7;73.7;131.4;73.7;-;73.7;71.34
Aug 15, 2021;1:00 AM;69.88;69.88;58.03;69.88;109.03;69.88;69.88;58.03;65.2;69.88;69.88;97.6;69.88;-;69.88;68.07
Aug 15, 2021;2:00 AM;64.92;64.92;49.99;64.92;104.91;64.92;64.92;49.99;60.34;64.92;64.92;97.93;64.92;-;64.92;66.73
Aug 15, 2021;3:00 AM;62.43;62.43;49.91;62.43;103.58;62.43;62.43;49.91;56.6;62.43;62.43;96.06;62.43;-;62.43;64.42
Aug 15, 2021;4:00 AM;59.72;59.72;49.9;48.89;109.06;59.72;60.31;49.9;53.9;61.91;59.72;89.92;61.91;-;52.75;61.63
Aug 15, 2021;5:00 AM;59.98;59.98;50.76;22.94;114.28;59.98;59.98;50.76;51.71;59.98;59.98;66.48;59.98;-;42.5;61.9
Aug 15, 2021;6:00 AM;59.01;59.01;57.59;32.84;112.8;59.01;59.87;57.59;52.88;88.67;59.01;65.4;59.01;-;48.1;60.9
Aug 15, 2021;7:00 AM;58.34;58.34;58.34;31.36;112.8;56.73;62.16;56.94;55.81;88;58.34;78.79;59.06;-;40;60.08
Aug 15, 2021;8:00 AM;57.53;57.53;57.53;54.04;110.35;57.48;61.08;57.53;56.3;97;57.53;78.79;57.62;-;54.69;59.38
Aug 15, 2021;9:00 AM;53.54;53.54;53.54;53.54;104.83;53.54;61.11;53.54;56.91;101.08;53.54;81.01;53.54;-;53.54;55.31
Aug 15, 2021;10:00 AM;53.67;53.67;53.67;53.67;95;53.67;59.52;53.67;51.69;95;53.67;81.02;53.67;-;53.67;55.45
Aug 15, 2021;11:00 AM;53.05;53.05;54.36;53.05;99.47;53.05;57.1;54.36;46.17;99.47;54.36;78.79;53.05;-;53.05;54.81
Aug 15, 2021;12:00 PM;52.95;52.95;54.25;52.95;103.3;52.95;57.57;54.25;34.05;103.3;54.25;81.02;52.95;-;52.95;56.63
Aug 15, 2021;1:00 PM;30.06;30.06;50.24;30.06;101.16;30.06;59.76;50.24;17.4;101.16;50.24;81.02;30.06;-;30.06;56.37
Aug 15, 2021;2:00 PM;12.5;12.5;49.24;12.5;101.71;12.5;59.84;49.24;17.72;101.71;49.24;81.07;12.5;-;12.5;56.07
Aug 15, 2021;3:00 PM;20.41;20.41;49.99;20.41;104.91;20.41;60.64;49.99;20.56;104.91;49.99;82.89;20.41;-;20.41;60.55
Aug 15, 2021;4:00 PM;51.32;51.32;54.79;23.81;109.24;51.32;65.52;54.79;38.44;109.24;54.79;84.42;54.79;-;28.38;63.48
Aug 15, 2021;5:00 PM;67.05;67.05;67.05;37.21;112.8;64.94;67.05;67.05;59.26;112.8;67.05;90.03;67.05;-;42.92;68.16
Aug 15, 2021;6:00 PM;82.5;82.5;82.5;39.67;115;84.61;82.5;82.5;77.69;115;82.5;107.72;79.12;-;40.6;70.74
Aug 15, 2021;7:00 PM;91.99;91.99;91.99;69.43;126.8;91.99;91.99;91.99;88.34;132.02;91.99;118.92;90.35;-;71.4;74.51
Aug 15, 2021;8:00 PM;94.95;94.95;94.95;84.04;130.11;101.94;94.95;94.95;93.98;153.94;94.95;139.09;93.16;-;73.54;77.35
Aug 15, 2021;9:00 PM;93.45;93.45;93.45;87.61;140;93.26;93.45;93.45;92.21;155.07;93.45;130;93.07;-;88.67;78.98
Aug 15, 2021;10:00 PM;86.77;86.77;86.77;86.77;129.99;86.77;86.77;86.77;88.08;129.99;86.77;119.71;86.77;-;86.77;79.92
Aug 15, 2021;11:00 PM;76.95;76.95;76.95;76.95;119.05;76.95;76.95;76.95;77.7;119.05;76.95;100.02;76.95;-;76.95;74.72
Aug 16, 2021;12:00 AM;68.19;68.19;68.19;36.16;107.6;66.93;68.19;68.19;64.45;98.03;68.19;78.79;65.73;-;40.59;69.14
Aug 16, 2021;1:00 AM;65.03;65.03;65.03;15.14;99.99;58.7;65.03;65.03;61.08;97.38;65.03;75.33;62.01;-;31.09;67.06
Aug 16, 2021;2:00 AM;62.08;62.08;62.08;10.42;99.78;55.06;63.69;62.08;57.97;85.1;62.08;75.33;62.08;-;26.82;65.4
Aug 16, 2021;3:00 AM;60.13;60.13;60.13;-4.63;99.54;51.58;63.58;60.13;53.88;85;60.13;64.84;60.13;-;15.77;64.79
Aug 16, 2021;4:00 AM;60.82;60.82;60.82;-8.48;99.36;51.68;63.54;60.82;54.22;85;60.82;75.33;60.82;-;13.39;66.71
Aug 16, 2021;5:00 AM;68.06;68.06;68.06;14.06;105;60.07;68.06;68.06;61.44;85.1;68.06;78.79;68.06;-;31.09;68.54
Aug 16, 2021;6:00 AM;90.25;90.25;90.25;25.5;114;83.74;90.25;90.25;80.98;114;90.25;125.06;88.19;-;35.26;74.74
Aug 16, 2021;7:00 AM;100.48;100.48;100.48;52.23;113.63;94.5;100.26;100.48;90.19;113.63;100.48;124.34;100.06;-;59.46;76.03
Aug 16, 2021;8:00 AM;96.73;96.73;96.73;92.93;115.42;96.4;95.11;96.73;90.99;115.42;96.73;119.34;96.44;-;93.54;76.78
Aug 16, 2021;9:00 AM;80;80;89.94;78.99;118.16;80;92.06;89.94;75.33;118.16;92.06;107.64;80.17;-;79.35;76.73
Aug 16, 2021;10:00 AM;69.84;76;95.02;69.84;115.66;76;95.02;95.02;70.58;115.66;95.02;103.05;70.97;-;69.84;73.8
Aug 16, 2021;11:00 AM;53.13;72.84;98.98;53.13;115.12;72.84;98.98;98.98;63.01;115.12;98.98;101.54;69.05;-;53.13;70.73
Aug 16, 2021;12:00 PM;58.1;71.28;95.11;58.1;115.42;67;95.11;95.11;59.7;115.42;95.11;124.45;69.02;-;58.1;69.21
Aug 16, 2021;1:00 PM;48.89;69.72;94.95;48.89;115.42;65.53;94.95;94.95;57.97;115.42;94.95;130.07;69.02;-;48.89;67.7
Aug 16, 2021;2:00 PM;42.74;68.96;89.12;24.56;117.82;64.82;89.12;89.12;58.93;117.82;89.12;120.09;69.01;-;24.56;66.96
Aug 16, 2021;3:00 PM;53.07;67.8;86.3;34.05;118.16;63.73;87.44;86.3;66.08;118.16;87.44;124.68;69.08;-;35.95;65.83
Aug 16, 2021;4:00 PM;53.15;67.98;81.11;19.65;117.82;64.1;94.94;81.11;61.79;117.82;94.94;146;69.03;-;27.69;66.22
Aug 16, 2021;5:00 PM;58.15;70.16;86.48;39.15;119.27;70.16;97.2;86.48;66.91;119.27;97.2;135;62.1;-;47.86;67.91
Aug 16, 2021;6:00 PM;71;71.58;74.52;71;130;71.58;89.55;74.52;73.49;130;89.55;131.12;71;-;71.06;69.5
Aug 16, 2021;7:00 PM;78.13;78.13;78.13;78.13;135.1;78.13;92.04;78.13;73.77;135.1;92.04;137.93;78.13;-;78.13;74.04
Aug 16, 2021;8:00 PM;79.12;79.12;79.12;79.12;135.69;79.12;87.05;79.12;74.55;135.69;87.05;144.94;79.12;-;79.12;72.95
Aug 16, 2021;9:00 PM;76.9;76.9;76.9;82.84;130;89.2;82.63;76.9;74.43;130;82.63;124.98;76.9;-;86.62;72.73
Aug 16, 2021;10:00 PM;68.4;68.4;68.4;83.69;119.12;94.9;73.58;68.4;72.21;119.12;73.58;118.97;68.4;-;93.21;68.4
Aug 16, 2021;11:00 PM;60.02;60.02;60.02;83.15;115;99.8;60.02;60.02;63.37;115;60.02;98.71;60.02;-;99.8;65.76
Aug 17, 2021;12:00 AM;59.64;61.11;61.11;59.64;106.81;61.11;62.99;61.11;52.92;85.1;61.11;78.79;59.64;-;59.86;62.94
Aug 17, 2021;1:00 AM;49.93;59.45;59.45;49.93;100.1;63.25;63.61;59.45;42.57;77.66;63.61;63.61;49.93;-;51.3;61.23
Aug 17, 2021;2:00 AM;39.94;48.52;48.52;39.94;97.53;51.62;63.76;48.52;29.04;76.5;42.01;44.37;39.94;-;41.32;49.97
Aug 17, 2021;3:00 AM;14.47;37.59;37.59;14.47;97.14;39.99;63.87;37.59;13.2;75.1;14.47;14.99;14.47;-;17.14;38.71
Aug 17, 2021;4:00 AM;33.88;35.11;35.11;33.82;99.06;35.11;64.12;35.11;20.88;75.1;35.11;35.11;33.88;-;33.99;36.16
Aug 17, 2021;5:00 AM;50.06;50.06;50.06;49.69;101.14;53.26;63.33;50.06;45.7;75.1;50.06;74.7;50.06;-;50.36;51.56
Aug 17, 2021;6:00 AM;64.35;64.35;64.35;64.35;111.49;67.48;64.35;64.35;61.06;111.49;64.35;78.79;64.35;-;64.51;65.32
Aug 17, 2021;7:00 AM;73.49;73.49;73.49;74.97;113.66;79.9;73.49;73.49;71.23;113.66;73.49;105.88;73.49;-;74.97;69.66
Aug 17, 2021;8:00 AM;69.09;71.17;71.17;83.7;115.12;98.5;87.38;71.17;74.99;115.12;87.38;109.93;69.09;-;83.7;69.1
Aug 17, 2021;9:00 AM;54.34;69.3;69.3;73.46;115.12;99.9;84.33;69.3;71.96;115.12;84.33;103.29;54.59;-;73.46;67.29
Aug 17, 2021;10:00 AM;46.62;68.84;68.84;70.65;113.66;94;73.53;68.84;68.41;113.66;73.53;102.48;52.41;-;70.65;66.85
Aug 17, 2021;11:00 AM;30.52;66.11;66.11;65.07;113.86;99.9;83.21;66.11;63.88;113.86;83.21;104.96;38.62;-;65.07;66.11
Aug 17, 2021;12:00 PM;28.91;63.62;65.52;72.08;113.91;90.67;84.29;65.52;60.9;113.91;85;114.96;39.94;-;72.08;65.52
Aug 17, 2021;1:00 PM;41.15;63.02;64.9;60.06;113.66;80.1;79.89;64.9;57.46;113.66;79.89;112.09;41.53;-;60.06;64.9
Aug 17, 2021;2:00 PM;39.99;61.55;63.39;55.15;114.25;72.3;72.13;63.39;59.4;114.25;72.13;104.96;39.99;-;55.15;63.39
Aug 17, 2021;3:00 PM;49.08;49.08;63.59;54.68;114.8;79.9;69.76;63.59;62.33;114.8;69.76;104.78;49.08;-;54.68;65.18
Aug 17, 2021;4:00 PM;54.18;54.18;64.55;54.18;114.8;99;75.39;64.55;63.75;114.8;75.39;118.45;54.18;-;58.89;65.72
Aug 17, 2021;5:00 PM;69.09;69.09;69.09;69.09;116.99;150;80.5;69.09;69.02;116.99;80.5;114.48;69.09;-;80;68.79
Aug 17, 2021;6:00 PM;85.36;85.36;85.36;85.36;127.51;141;85.36;85.36;84.26;127.51;85.36;123.31;85.36;-;85.36;70.87
Aug 17, 2021;7:00 PM;92.39;92.39;92.39;96.8;131.4;119.9;92.39;92.39;92.65;131.4;92.39;139.02;92.39;-;96.8;74.07
Aug 17, 2021;8:00 PM;92.71;90.49;90.49;97.68;130.12;134.97;90.49;90.49;93.99;130.12;92.71;155.87;92.71;-;97.68;74.29
Aug 17, 2021;9:00 PM;88.97;86.83;86.83;100.5;125.6;139.9;87.67;86.83;92.43;125.6;88.97;119.95;88.97;-;100.5;74.64
Aug 17, 2021;10:00 PM;81.03;79.09;79.09;97.34;116.15;116.62;81.03;79.09;87.01;116.15;81.03;107.57;81.03;-;98.2;73.91
Aug 17, 2021;11:00 PM;68.22;66.58;66.58;79.58;115.43;101.3;68.22;66.58;76.87;115.43;68.22;100.16;68.22;-;79.58;67.54
Aug 18, 2021;12:00 AM;61.65;61.65;60.17;61.65;107.6;61.65;61.65;60.17;70.28;63.26;61.65;99.76;61.65;-;61.65;66.34
Aug 18, 2021;1:00 AM;60.62;60.62;55.04;60.42;102.5;67.88;60.62;55.04;66.32;60.64;60.62;74.09;60.64;-;61.79;65.71
Aug 18, 2021;2:00 AM;61.83;61.83;55.01;61.72;101.4;65.78;61.83;55.01;62.28;61.84;61.83;78.58;61.84;-;62.48;63.68
Aug 18, 2021;3:00 AM;63.28;63.28;55.02;51.39;98.1;66.31;63.28;55.02;60.98;61.44;63.28;78.58;61.44;-;67.37;65.17
Aug 18, 2021;4:00 AM;62.83;62.83;55.07;43.75;100.57;68.31;62.83;55.07;61.44;62.83;62.83;81.09;62.83;-;70.08;66.12
Aug 18, 2021;5:00 AM;65.85;65.85;65.85;56.79;102.24;69.9;64.27;64.27;68.08;64.54;65.85;104.99;64.54;-;67.49;67.66
Aug 18, 2021;6:00 AM;80.05;80.05;80.05;79.32;109.53;100.9;80.05;80.05;82.83;99.25;80.05;122.57;79.98;-;83.35;72.47
Aug 18, 2021;7:00 AM;95.97;95.97;95.97;95.97;111.49;102;90.47;90.47;91.82;105.04;95.97;173.05;95.97;-;99.59;74.95
Aug 18, 2021;8:00 AM;98.1;90.93;90.93;98.1;111.49;98.1;90.93;90.93;101.05;111.05;98.1;182;98.1;-;98.1;77.98
Aug 18, 2021;9:00 AM;96.52;78.54;90.29;96.52;108.87;96.52;90.29;90.29;96.37;107.4;96.52;156.19;96.52;-;96.52;76.26
Aug 18, 2021;10:00 AM;97.2;77.97;89.61;97.2;107.4;97.2;89.61;89.61;92.92;107.4;97.2;152.69;97.2;-;97.2;75.7
Aug 18, 2021;11:00 AM;95.92;77.26;90.06;95.92;107.86;95.92;90.06;90.06;89.91;107.86;95.92;134.99;95.92;-;95.92;75.02
Aug 18, 2021;12:00 PM;83.69;76.63;83.69;90.81;103.21;94.78;83.69;83.69;82.8;103.21;84;138.54;84;-;95.45;74.4
Aug 18, 2021;1:00 PM;72.54;72.54;72.54;76.99;104.16;79.9;72.54;72.54;74.49;104.16;72.55;134.93;72.55;-;79.9;70.44
Aug 18, 2021;2:00 PM;68.01;68.01;68.01;74.07;107.06;78.51;68.01;68.01;70.05;107.06;68.01;132.33;68.01;-;77.87;69.17
Aug 18, 2021;3:00 PM;66.75;66.75;66.75;74.25;107.73;83.2;70.01;66.75;70.31;107.73;70.01;144.96;66.75;-;74.25;68.55
Aug 18, 2021;4:00 PM;66.77;66.77;66.77;68.26;110.42;71.27;70.01;66.77;70.08;110.42;70.01;146.9;66.77;-;68.26;68.99
Aug 18, 2021;5:00 PM;75.04;75.04;75.04;75.04;115.49;75.04;75.04;75.04;77.03;115.49;75.04;138.89;75.04;-;75.04;72.64
Aug 18, 2021;6:00 PM;88.38;81.55;88.38;89.43;125;89.9;88.38;88.38;91.07;121.37;88.38;142.55;88.38;-;89.9;75.26
Aug 18, 2021;7:00 PM;96;77.31;93.7;99.82;130.98;101.6;93.54;93.7;98.22;130.98;96;147.41;96;-;101.6;75.07
Aug 18, 2021;8:00 PM;95.74;77.37;93.44;101.19;130.21;106.39;93.44;93.44;97.53;130.21;95.74;155.13;95.74;-;106.39;75.13
Aug 18, 2021;9:00 PM;87.71;77.37;85.61;100.91;125.21;112.97;87.71;85.61;95.06;121.2;87.71;144.2;87.71;-;112.97;75.13
Aug 18, 2021;10:00 PM;80;78.08;78.08;91.17;115.49;100.6;80;78.08;89.85;85.85;80;147.8;80;-;100.6;72.61
Aug 18, 2021;11:00 PM;66.99;66.8;66.8;82.35;112;90.9;66.99;65.38;83.1;80;66.99;109.73;66.99;-;90.9;68.06
Aug 19, 2021;12:00 AM;65.6;65.6;64.02;72.24;103.36;81.5;65.6;64.02;69.53;65.6;65.6;78.61;65.6;-;72.24;67.55
Aug 19, 2021;1:00 AM;64.69;64.69;63.14;66.43;100.95;96.56;64.69;63.14;65.34;64.69;64.69;64.69;64.69;-;66.43;66.62
Aug 19, 2021;2:00 AM;62.69;62.69;61.18;62.69;97.5;66.7;63.1;61.18;59.85;62.69;62.69;62.69;62.69;-;64.06;64.56
Aug 19, 2021;3:00 AM;61.01;61.01;59.54;61.01;97.4;70.1;62.73;59.54;57.28;61.01;61.01;61.01;61.01;-;64.26;64.11
Aug 19, 2021;4:00 AM;60.54;60.54;59.08;58.86;97.5;70.1;62.93;59.08;56.36;60.55;60.54;60.55;60.55;-;62.69;66.01
Aug 19, 2021;5:00 AM;66.01;64.43;64.43;66.01;97.5;74;66.01;64.43;63.48;66.01;66.01;71.57;66.01;-;66.13;68.71
Aug 19, 2021;6:00 AM;83.9;83.9;83.9;83.9;101.97;83.9;83.9;83.9;84.11;101.97;83.9;83.9;83.9;-;83.9;72.29
Aug 19, 2021;7:00 AM;99.03;94.76;94.76;99.03;107.6;114.9;94.76;94.76;98.15;104.9;99.03;99.03;99.03;-;110.08;75.14
Aug 19, 2021;8:00 AM;102.02;102.02;102.02;106.2;110.14;138.62;98.39;99.57;105.99;110.14;102.02;102.02;102.02;-;123.8;78.2
Aug 19, 2021;9:00 AM;94.27;94.27;94.27;108.46;111.24;150.01;94.27;94.27;103.76;111.24;94.27;94.27;94.27;-;131.44;74.93
Aug 19, 2021;10:00 AM;89.91;89.91;89.91;107.6;107.6;137.51;89.91;89.91;101.26;107.6;89.91;89.91;89.91;-;123.8;74.69
Aug 19, 2021;11:00 AM;90.74;90.74;90.74;102.97;107.6;137;90.74;90.74;100.25;107.6;90.74;90.74;90.74;-;116.37;74.41
Aug 19, 2021;12:00 PM;92.65;92.65;92.65;102;106.45;124.9;92.65;92.65;99.06;106.45;92.65;93.32;93.32;-;107.4;75.56
Aug 19, 2021;1:00 PM;94.13;94.13;94.13;94.4;107;95;94.13;94.13;94.64;107;94.13;94.18;94.18;-;94.56;75.59
Aug 19, 2021;2:00 PM;89.9;89.9;89.9;92.14;110;100;89.9;89.9;92.81;110;89.9;89.9;89.9;-;93.4;75.93
Aug 19, 2021;3:00 PM;89.91;89.91;89.91;91.29;110.73;96.57;89.91;89.91;91.95;110.73;89.91;90.13;90.13;-;92.11;75.12
Aug 19, 2021;4:00 PM;91.93;91.32;91.32;91.93;112.66;91.93;91.32;91.32;96.23;112.66;91.93;91.93;91.93;-;91.93;78.5
Aug 19, 2021;5:00 PM;100.51;100.51;100.51;100.51;114;100.51;97.99;100.51;104.18;114;100.51;109.48;100.51;-;100.51;79.91
Aug 19, 2021;6:00 PM;114.94;114.94;114.94;114.94;123;114.94;98.28;114.94;114.02;123;114.94;119.96;114.94;-;114.94;79.31
Aug 19, 2021;7:00 PM;126.78;126.78;126.78;126.78;127.89;126.78;98.68;126.78;125.22;127.89;126.78;133.66;126.78;-;126.78;79.15
Aug 19, 2021;8:00 PM;128.12;128.12;128.12;128.12;128.12;128.12;101.29;128.12;124.77;128.12;128.12;152.34;128.12;-;128.12;78.47
Aug 19, 2021;9:00 PM;119.61;119.61;119.61;119.61;121.2;119.61;96.63;119.61;120.01;121.2;119.61;124.58;119.61;-;119.61;78.2
Aug 19, 2021;10:00 PM;110.07;110.07;110.07;110.07;110.07;110.07;101.37;107.43;112.27;110.07;110.07;134.26;110.07;-;110.07;78.27
Aug 19, 2021;11:00 PM;100;100;100;100;106.51;100;94.55;94.55;101.91;100;100;108.18;100;-;100;76.56
Aug 20, 2021;12:00 AM;95;95;95;95;95;95;87.22;87.22;92.33;95;95;95.03;95;-;95;78.12
Aug 20, 2021;1:00 AM;86.22;86.22;86.22;86.22;86.22;86.22;84.15;84.15;85.49;86.22;86.22;86.22;86.22;-;86.22;77.13
Aug 20, 2021;2:00 AM;83.73;83.73;83.73;83.73;83.73;83.73;81.72;81.72;82.61;83.73;83.73;83.73;83.73;-;83.73;76.91
Aug 20, 2021;3:00 AM;83.2;83.2;83.2;83.2;83.2;83.2;81.2;81.2;82.71;83.2;83.2;83.2;83.2;-;83.2;76.73
Aug 20, 2021;4:00 AM;83.96;83.96;83.96;83.96;83.96;83.96;82.19;82.19;83.83;83.96;83.96;83.96;83.96;-;83.96;76.86
Aug 20, 2021;5:00 AM;88.7;88.7;88.7;84.76;88.29;88.7;86.57;86.57;89.43;88.29;88.7;88.7;88.29;-;86.4;77.11
Aug 20, 2021;6:00 AM;103.11;103.11;103.11;100.15;100.15;103.11;93.61;103.11;104.17;102.84;103.11;103.11;102.84;-;101.31;76.48
Aug 20, 2021;7:00 AM;119;119;119;109;109;119;88.36;119;111.16;118.22;119;119;118.22;-;115.51;79.43
Aug 20, 2021;8:00 AM;124.74;124.74;124.74;116.66;116.66;124.74;92.82;124.74;115.39;124.02;124.74;124.74;124.02;-;122.01;82.01
Aug 20, 2021;9:00 AM;114;114;114;114;114;114;93.23;114;113.54;114;114;114;114;-;114;84.58
Aug 20, 2021;10:00 AM;106.99;106.99;106.99;106.99;106.99;106.99;90.96;106.99;107.62;106.99;106.99;106.99;106.99;-;106.99;85.23
Aug 20, 2021;11:00 AM;105;105;105;105;105;105;90.44;105;103.12;105;105;105;105;-;105;84.09
Aug 20, 2021;12:00 PM;99.11;99.11;99.11;99.11;103.05;99.11;90.19;99.11;100.92;103.05;99.11;99.11;99.11;-;99.11;82.62
Aug 20, 2021;1:00 PM;90;90;90;90;100;90;90;90;95.43;100;90;90;90;-;90;81.2
Aug 20, 2021;2:00 PM;85.18;85.18;85.18;85.18;100.63;85.18;85.18;85.18;86.14;100.63;85.18;87.66;85.18;-;85.18;80.76
Aug 20, 2021;3:00 PM;84.81;84.81;84.81;84.81;103.65;84.81;84.81;84.81;85.17;103.65;84.81;97.9;84.81;-;84.81;78.34
Aug 20, 2021;4:00 PM;90.01;90.01;90.01;90.01;103.73;90.01;90.01;90.01;90.6;103.73;90.01;112.4;90.01;-;90.01;77.54
Aug 20, 2021;5:00 PM;103.31;103.31;103.31;103.31;105.73;103.31;92.23;103.31;98.2;105.73;103.31;116.62;103.31;-;103.31;77.96
Aug 20, 2021;6:00 PM;113.27;113.27;113.27;113.27;119.62;113.27;93.91;113.27;110.67;119.62;113.27;130.47;113.27;-;113.27;77.25
Aug 20, 2021;7:00 PM;125.22;125.22;125.22;123.2;127.61;125.22;94.88;125.22;112.86;127.61;125.22;143.35;125.08;-;124.69;77.86
Aug 20, 2021;8:00 PM;126.14;126.14;126.14;126.14;129;126.14;100.88;126.14;116.03;129;126.14;178.4;126.14;-;126.14;77.58
Aug 20, 2021;9:00 PM;124.93;124.93;124.93;124.93;125.2;124.93;95.95;124.93;115.33;125.2;124.93;139.09;124.93;-;124.93;76.98
Aug 20, 2021;10:00 PM;110.69;110.69;110.69;110.69;110.88;110.69;100.63;108.04;110.83;110.88;110.69;146.69;110.69;-;110.69;77.14
Aug 20, 2021;11:00 PM;106;106;106;106;106;106;91.2;91.2;103.3;106;106;118.14;106;-;106;76.17
Aug 21, 2021;12:00 AM;102.51;102.51;102.51;102.51;102.51;102.51;93.71;93.71;96.28;102.51;102.51;102.51;102.51;-;102.51;78.62
Aug 21, 2021;1:00 AM;95.2;95.2;95.2;95.2;97.52;95.2;88.71;88.71;91.09;95.2;95.2;95.2;95.2;-;95.2;78.04
Aug 21, 2021;2:00 AM;88.52;88.52;88.52;88.52;91.87;88.52;86.39;86.39;88.79;88.52;88.52;88.52;88.52;-;88.52;77.33
Aug 21, 2021;3:00 AM;83.31;83.31;83.31;83.31;87;83.31;83.31;83.31;83.92;83.31;83.31;83.31;83.31;-;83.31;76.71
Aug 21, 2021;4:00 AM;81.41;81.41;81.41;81.41;86.26;81.41;81.41;81.41;81.96;81.41;81.41;81.41;81.41;-;81.41;77.12
Aug 21, 2021;5:00 AM;82.17;82.17;82.17;82.17;89.96;82.17;82.17;82.17;82.91;82.17;82.17;82.17;82.17;-;82.17;77.36
Aug 21, 2021;6:00 AM;90.2;90.2;90.2;90.2;90.2;90.2;90.2;90.2;85.97;90.2;90.2;90.2;90.2;-;90.2;78.03
Aug 21, 2021;7:00 AM;93.11;93.11;93.11;93.11;93.11;93.11;93.11;93.11;90.75;93.11;93.11;93.11;93.11;-;93.11;78.2
Aug 21, 2021;8:00 AM;96.43;96.43;96.43;96.43;96.43;96.43;96.43;96.43;92.73;96.43;96.43;96.43;96.43;-;96.43;79.15
Aug 21, 2021;9:00 AM;92.4;92.4;92.4;92.4;92.4;92.4;92.4;92.4;90.31;92.4;92.4;92.4;92.4;-;92.4;80.08
Aug 21, 2021;10:00 AM;81.95;81.95;81.95;81.95;90.04;81.95;81.95;81.95;81.71;90.04;81.95;81.95;81.95;-;81.95;79.33
Aug 21, 2021;11:00 AM;79.11;79.11;79.11;79.11;84.3;79.11;79.11;79.11;78.9;84.3;79.11;80.73;79.11;-;79.11;76.74
Aug 21, 2021;12:00 PM;78.79;78.79;78.79;78.79;86.7;78.79;78.79;78.79;76.52;86.7;78.79;81.17;78.79;-;78.79;76.27
Aug 21, 2021;1:00 PM;77.06;77.06;77.06;77.06;83.1;77.06;77.06;77.06;75.24;83.1;77.06;78.89;77.06;-;77.06;74.75
Aug 21, 2021;2:00 PM;76.59;76.59;76.59;76.59;83.1;76.59;76.59;76.59;74.21;83.1;76.59;80.82;76.59;-;76.59;74.37
Aug 21, 2021;3:00 PM;78.06;78.06;78.06;78.06;86.4;78.06;78.06;78.06;75.97;86.4;78.06;83.3;78.06;-;78.06;75.56
Aug 21, 2021;4:00 PM;79.99;79.99;79.99;79.99;90.19;79.99;79.99;79.99;79.8;90.19;79.99;93.98;79.99;-;79.99;77.44
Aug 21, 2021;5:00 PM;95.27;95.27;95.27;95.27;95.96;95.27;95.27;95.27;90.9;95.96;95.27;95.27;95.27;-;95.27;80.39
Aug 21, 2021;6:00 PM;107.92;107.92;107.92;107.92;118.78;107.92;107.92;107.92;101.3;118.78;107.92;107.92;107.92;-;107.92;80.37
Aug 21, 2021;7:00 PM;112.08;112.08;112.08;112.08;123.15;112.08;112.08;112.08;108.37;123.15;112.08;114.35;112.08;-;112.08;80.14
Aug 21, 2021;8:00 PM;112.17;112.17;112.17;112.17;123.31;112.17;112.17;112.17;108.19;123.31;112.17;142.79;112.17;-;112.17;80.6
Aug 21, 2021;9:00 PM;108;108;108;108;120;108;108;108;106.25;120;108;125;108;-;108;80.2
Aug 21, 2021;10:00 PM;106;106;106;106;115;106;103.46;103.46;100.91;115;106;114.91;106;-;106;80.02
Aug 21, 2021;11:00 PM;96.86;96.86;96.86;96.86;102.83;96.86;94.54;94.54;92.88;102.83;96.86;104.91;96.86;-;96.86;79.67
Aug 22, 2021;12:00 AM;84.91;84.91;84.91;84.91;88.5;84.91;84.91;84.91;84.33;84.91;84.91;95.08;84.91;-;84.91;81.97
Aug 22, 2021;1:00 AM;78.9;78.9;78.9;78.9;85.4;78.9;78.9;78.9;77.94;78.9;78.9;78.9;78.9;-;78.9;76.61
Aug 22, 2021;2:00 AM;74.99;74.99;74.99;74.99;79.89;75;74.99;74.99;74.75;74.99;74.99;77.83;74.99;-;74.99;72.81
